name,address,District Name,is_nabh_accredited,hospital_tier,google_rating,google_ratings_total,latitude,longitude,hospital_id
PHC BHILORA BASU,"PHC BHILORA BASU, BAHRAICH, UTTAR PRADESH",BAHRAICH,False,B,4.1,448,27.7343823,81.47654,2099
PHC BISWAN,"PHC BISWAN, BAHRAICH, UTTAR PRADESH",BAHRAICH,False,B,4.1,449,27.7343823,81.47654,2100
PHC SAMDA,"PHC SAMDA, BAHRAICH, UTTAR PRADESH",BAHRAICH,False,B,4.0,79,27.7343823,81.47654,2101
phc khamariya,"phc khamariya, PILIBHIT, UTTAR PRADESH",PILIBHIT,False,B,4.1,419,28.4947158,80.1076122,2102
PHC Salarpur,"PHC Salarpur, SITAPUR, UTTAR PRADESH",SITAPUR,False,C,3.6,61,27.5026747,80.8335139,2103
PHC GIRSI,"PHC GIRSI, KANPUR NAGAR, UTTAR PRADESH",KANPUR NAGAR,False,B,4.2,405,26.4410107,80.2652803,2104
phc babupur,"phc babupur, SITAPUR, UTTAR PRADESH",SITAPUR,False,B,4.1,487,27.5026747,80.8335139,2105
PHC BHITHAURA,"PHC BHITHAURA, SITAPUR, UTTAR PRADESH",SITAPUR,False,B,4.0,476,27.5026747,80.8335139,2106
PHC ITARRA,"PHC ITARRA, KANPUR NAGAR, UTTAR PRADESH",KANPUR NAGAR,False,C,3.6,88,26.4410107,80.2652803,2107
PHCpareva vaish,"PHCpareva vaish, PILIBHIT, UTTAR PRADESH",PILIBHIT,False,C,3.7,449,28.4947158,80.1076122,2108
Phc Bilauli Bazar,"Phc Bilauli Bazar, SITAPUR, UTTAR PRADESH",SITAPUR,False,B,3.9,128,27.5026747,80.8335139,2109
PHC JAGATUPURA,"PHC JAGATUPURA, AGRA, UTTAR PRADESH",AGRA,False,C,3.6,192,27.1752554,78.0098161,2110
phc rampurkala,"phc rampurkala, SITAPUR, UTTAR PRADESH",SITAPUR,False,C,3.7,124,27.5026747,80.8335139,2111
PHC NAGARIA COLONY,"PHC NAGARIA COLONY, PILIBHIT, UTTAR PRADESH",PILIBHIT,False,B,4.2,457,28.4947158,80.1076122,2112
PHC MANGURA BAZAR,"PHC MANGURA BAZAR, GONDA, UTTAR PRADESH",GONDA,False,B,4.3,113,27.1103723,81.9238906,2113
PHC KHANDEPUR,"PHC KHANDEPUR, PILIBHIT, UTTAR PRADESH",PILIBHIT,False,C,3.6,398,28.4947158,80.1076122,2114
PHC BHIKHARIPUR,"PHC BHIKHARIPUR, PILIBHIT, UTTAR PRADESH",PILIBHIT,False,B,4.0,208,28.4947158,80.1076122,2115
PHC BHARATPUR HAZARA,"PHC BHARATPUR HAZARA, PILIBHIT, UTTAR PRADESH",PILIBHIT,False,C,3.6,268,28.4947158,80.1076122,2116
PHC PURE TIWARI,"PHC PURE TIWARI, GONDA, UTTAR PRADESH",GONDA,False,B,4.1,169,27.1103723,81.9238906,2117
PHC MORVAN RAMKOLA,"PHC MORVAN RAMKOLA, KUSHI NAGAR, UTTAR PRADESH",KUSHI NAGAR,False,C,3.5,67,26.4499,80.3319,2118
PHC SEMARI GHATAHI,"PHC SEMARI GHATAHI, BAHRAICH, UTTAR PRADESH",BAHRAICH,False,C,3.8,193,27.7343823,81.47654,2119
PHC Parsauni,"PHC Parsauni, KUSHI NAGAR, UTTAR PRADESH",KUSHI NAGAR,False,C,3.6,91,26.4499,80.3319,2120
PHC Khotahi,"PHC Khotahi, KUSHI NAGAR, UTTAR PRADESH",KUSHI NAGAR,False,B,4.1,265,26.4499,80.3319,2121
PHC Tekuatar,"PHC Tekuatar, KUSHI NAGAR, UTTAR PRADESH",KUSHI NAGAR,False,C,3.8,60,26.4499,80.3319,2122
PHC BADRAULI,"PHC BADRAULI, BAHRAICH, UTTAR PRADESH",BAHRAICH,False,B,3.9,334,27.7343823,81.47654,2123
PHC KHAIRULLAPUR,"PHC KHAIRULLAPUR, SITAPUR, UTTAR PRADESH",SITAPUR,False,B,3.9,433,27.5026747,80.8335139,2124
PHC PENDAT,"PHC PENDAT, FIROZABAD, UTTAR PRADESH",FIROZABAD,False,C,3.6,159,27.1941954,78.4604956,2125
PHC NAGLA SINGI,"PHC NAGLA SINGI, FIROZABAD, UTTAR PRADESH",FIROZABAD,False,B,4.0,479,27.1941954,78.4604956,2126
phcbaoli,"phcbaoli, Bagpat, UTTAR PRADESH",Bagpat,False,B,4.2,179,28.9672601,77.6647822,2127
PHC Laxmiganj,"PHC Laxmiganj, KUSHI NAGAR, UTTAR PRADESH",KUSHI NAGAR,False,C,3.7,191,26.4499,80.3319,2128
PHC JAHANGIRABAD,"PHC JAHANGIRABAD, SITAPUR, UTTAR PRADESH",SITAPUR,False,B,4.0,498,27.5026747,80.8335139,2129
PHC Sarpatahi,"PHC Sarpatahi, KUSHI NAGAR, UTTAR PRADESH",KUSHI NAGAR,False,B,4.2,497,26.4499,80.3319,2130
PHC GODAHIYA NO 1,"PHC GODAHIYA NO 1, BAHRAICH, UTTAR PRADESH",BAHRAICH,False,C,3.7,400,27.7343823,81.47654,2131
PHC SHIVNAGAR,"PHC SHIVNAGAR, PILIBHIT, UTTAR PRADESH",PILIBHIT,False,B,4.2,472,28.4947158,80.1076122,2132
PHC ATEPUR ,"PHC ATEPUR , FIROZABAD, UTTAR PRADESH",FIROZABAD,False,C,3.8,277,27.1941954,78.4604956,2133
PHC JATPURA,"PHC JATPURA, PILIBHIT, UTTAR PRADESH",PILIBHIT,False,C,3.6,450,28.4947158,80.1076122,2134
PHC Guraiya Shoyalpur,"PHC Guraiya Shoyalpur, FIROZABAD, UTTAR PRADESH",FIROZABAD,False,C,3.8,149,27.1941954,78.4604956,2135
PHC OKHRA,"PHC OKHRA, FIROZABAD, UTTAR PRADESH",FIROZABAD,False,B,4.0,289,27.1941954,78.4604956,2136
PHC Semrahardopatti,"PHC Semrahardopatti, KUSHI NAGAR, UTTAR PRADESH",KUSHI NAGAR,False,C,3.5,207,26.4499,80.3319,2137
PHC DEVKALIYA,"PHC DEVKALIYA, SITAPUR, UTTAR PRADESH",SITAPUR,False,B,3.9,225,27.4457254,81.0301311,2138
PHC Dandopur,"PHC Dandopur, KUSHI NAGAR, UTTAR PRADESH",KUSHI NAGAR,False,C,3.7,215,26.4499,80.3319,2139
PHC SAIFPUR,"PHC SAIFPUR, FIROZABAD, UTTAR PRADESH",FIROZABAD,False,B,4.1,158,27.1941954,78.4604956,2140
PHC TIKRA JAR,"PHC TIKRA JAR, SITAPUR, UTTAR PRADESH",SITAPUR,False,B,4.2,348,27.5026747,80.8335139,2141
PHC SHIVTHANA,"PHC SHIVTHANA, SITAPUR, UTTAR PRADESH",SITAPUR,False,B,4.1,453,27.5026747,80.8335139,2142
PHC URRA,"PHC URRA, BAHRAICH, UTTAR PRADESH",BAHRAICH,False,B,4.1,183,28.0365372,81.2641981,2143
PHC SEHA,"PHC SEHA, AGRA, UTTAR PRADESH",AGRA,False,B,4.1,260,27.1752554,78.0098161,2144
PHC AMBA,"PHC AMBA, BAHRAICH, UTTAR PRADESH",BAHRAICH,False,B,4.2,208,28.3053347,81.1877283,2145
PHC PAINTHIKHERA,"PHC PAINTHIKHERA, AGRA, UTTAR PRADESH",AGRA,False,B,4.1,178,27.1752554,78.0098161,2146
PHC NIBOHARA,"PHC NIBOHARA, AGRA, UTTAR PRADESH",AGRA,False,B,3.9,219,27.1752554,78.0098161,2147
PHC URBAN PURANPUR,"PHC URBAN PURANPUR, PILIBHIT, UTTAR PRADESH",PILIBHIT,False,C,3.8,361,28.4947158,80.1076122,2148
PHC Balkudia,"PHC Balkudia, KUSHI NAGAR, UTTAR PRADESH",KUSHI NAGAR,False,C,3.5,251,26.4499,80.3319,2149
PHC Chirhtwa,"PHC Chirhtwa, KUSHI NAGAR, UTTAR PRADESH",KUSHI NAGAR,False,B,4.1,95,26.4499,80.3319,2150
PHC Shahpur Tahla,"PHC Shahpur Tahla, Kasganj, UTTAR PRADESH",Kasganj,False,B,4.1,309,27.7888527,78.8229701,2151
phc sujatpur,"phc sujatpur, KAUSHAMBI, UTTAR PRADESH",KAUSHAMBI,False,C,3.7,356,25.5342456,81.4493567,2152
PHC NADAWASRAY,"PHC NADAWASRAY, MAU, UTTAR PRADESH",MAU,False,B,4.2,323,26.0390904,83.4985846,2153
PHC ITOLI,"PHC ITOLI, FIROZABAD, UTTAR PRADESH",FIROZABAD,False,B,3.9,462,27.1941954,78.4604956,2154
UPHC JABTAGANJ,"UPHC JABTAGANJ, BIJNOR, UTTAR PRADESH",BIJNOR,False,C,3.8,238,29.4074203,78.4821406,2155
PHC Kilhanapur,"PHC Kilhanapur, PRATAPGARH, UTTAR PRADESH",PRATAPGARH,False,B,3.9,336,25.75,81.75,2156
PHC BANHITA,"PHC BANHITA, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,B,4.3,465,26.6677977,83.3642334,2157
PHC KHAJANI,"PHC KHAJANI, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,B,3.9,143,26.6677977,83.3642334,2158
PHC GHADIA PRATAP PURA,"PHC GHADIA PRATAP PURA, AGRA, UTTAR PRADESH",AGRA,False,B,4.3,395,27.1752554,78.0098161,2159
phc hathigavan,"phc hathigavan, PRATAPGARH, UTTAR PRADESH",PRATAPGARH,False,B,3.9,473,25.75,81.75,2160
PHC BHAINSA BAZAR,"PHC BHAINSA BAZAR, GORAKHPUR, UTTAR PRADESH",GORAKHPUR,False,B,3.9,112,26.6677977,83.3642334,2161
PHC KUNDASAR,"PHC KUNDASAR, BAHRAICH, UTTAR PRADESH",BAHRAICH,False,B,3.9,227,27.7343823,81.47654,2162
PHC MARSANDA,"PHC MARSANDA, SITAPUR, UTTAR PRADESH",SITAPUR,False,C,3.6,328,27.5026747,80.8335139,2163
PHC PARSADA,"PHC PARSADA, SITAPUR, UTTAR PRADESH",SITAPUR,False,C,3.8,420,27.5026747,80.8335139,2164
PHC Kurriya Kalan,"PHC Kurriya Kalan, SHAHJAHANPUR, UTTAR PRADESH",SHAHJAHANPUR,False,B,4.0,50,27.9128583,79.7476254,2165
PHC BHATPAR RANI,"PHC BHATPAR RANI, DEORIA, UTTAR PRADESH",DEORIA,False,B,4.1,499,26.3504339,84.0529666,2166
PHC Aung,"PHC Aung, FATEHPUR, UTTAR PRADESH",FATEHPUR,False,C,3.6,407,26.1526223,80.5668291,2167
PHC Jajmoiya,"PHC Jajmoiya, FATEHPUR, UTTAR PRADESH",FATEHPUR,False,B,3.9,250,25.8348023,80.9154547,2168
PHC JALALABAD,"PHC JALALABAD, SHAMLI, UTTAR PRADESH",SHAMLI,False,B,4.2,275,29.4811507,77.2901344,2169
PHC BHAKLA,"PHC BHAKLA, BAHRAICH, UTTAR PRADESH",BAHRAICH,False,B,4.0,279,27.3332135,81.5613788,2170
Phc kandela ,"Phc kandela , SHAMLI, UTTAR PRADESH",SHAMLI,False,C,3.6,348,29.4811507,77.2901344,2171
Phc unchagaun ,"Phc unchagaun , SHAMLI, UTTAR PRADESH",SHAMLI,False,C,3.7,487,29.4811507,77.2901344,2172
Phc bhoora,"Phc bhoora, SHAMLI, UTTAR PRADESH",SHAMLI,False,C,3.6,125,29.4493634,77.2089073,2173
PHC DHAKHERA,"PHC DHAKHERA, SITAPUR, UTTAR PRADESH",SITAPUR,False,B,4.3,99,27.5026747,80.8335139,2174
PHC RAMAPUR,"PHC RAMAPUR, SHAHJAHANPUR, UTTAR PRADESH",SHAHJAHANPUR,False,C,3.8,414,27.9128583,79.7476254,2175
PHC NARKHI,"PHC NARKHI, FIROZABAD, UTTAR PRADESH",FIROZABAD,False,C,3.7,312,27.1941954,78.4604956,2176
PHC BABAGANJ,"PHC BABAGANJ, BAHRAICH, UTTAR PRADESH",BAHRAICH,False,B,4.0,454,27.9677977,81.5594088,2177
PHC NAWABGANJ,"PHC NAWABGANJ, BAHRAICH, UTTAR PRADESH",BAHRAICH,False,B,3.9,234,28.0070537,81.5932207,2178
PHC RUPAIDIHA,"PHC RUPAIDIHA, BAHRAICH, UTTAR PRADESH",BAHRAICH,False,C,3.7,194,27.7343823,81.47654,2179
phc manjhanpur,"phc manjhanpur, KAUSHAMBI, UTTAR PRADESH",KAUSHAMBI,False,C,3.5,394,25.4607897,81.2795544,2180
phc karari,"phc karari, KAUSHAMBI, UTTAR PRADESH",KAUSHAMBI,False,C,3.7,342,25.5342456,81.4493567,2181
PHC BASAI JAGNER,"PHC BASAI JAGNER, AGRA, UTTAR PRADESH",AGRA,False,B,3.9,272,26.8077118,77.4738157,2182
PHC Patranga,"PHC Patranga, FAIZABAD, UTTAR PRADESH",FAIZABAD,False,B,3.9,203,26.7807986,82.1486589,2183
PHC NAUNI,"PHC NAUNI, AGRA, UTTAR PRADESH",AGRA,False,C,3.7,280,27.1752554,78.0098161,2184
PHC DABHANI,"PHC DABHANI, BANDA, UTTAR PRADESH",BANDA,False,C,3.6,162,25.4438537,80.5595237,2185
PHC TULSIPUR MANJHA ,"PHC TULSIPUR MANJHA , GONDA, UTTAR PRADESH",GONDA,False,C,3.8,149,27.1103723,81.9238906,2186
PHC munderwa  thakurain ,"PHC munderwa  thakurain , BAHRAICH, UTTAR PRADESH",BAHRAICH,False,B,3.9,467,27.7343823,81.47654,2187
PHC Madhan,"PHC Madhan, Sambhal, UTTAR PRADESH",Sambhal,False,C,3.7,378,28.4271927,78.5564546,2188
PHC Mubarkganj ,"PHC Mubarkganj , FAIZABAD, UTTAR PRADESH",FAIZABAD,False,B,4.0,128,26.7807986,82.1486589,2189
PHC BHULAIDEEH GONDA,"PHC BHULAIDEEH GONDA, GONDA, UTTAR PRADESH",GONDA,False,B,4.0,425,27.1103723,81.9238906,2190
PHC PUREKAMGAR,"PHC PUREKAMGAR, FAIZABAD, UTTAR PRADESH",FAIZABAD,False,B,4.1,466,26.7807986,82.1486589,2191
PHC KHADBHADIYA,"PHC KHADBHADIYA, FAIZABAD, UTTAR PRADESH",FAIZABAD,False,C,3.8,322,26.5714764,81.9617408,2192
PHC Nagpura,"PHC Nagpura, BALLIA, UTTAR PRADESH",BALLIA,False,C,3.8,300,25.8749594,84.1210329,2193
PHC AJUHA,"PHC AJUHA, KAUSHAMBI, UTTAR PRADESH",KAUSHAMBI,False,B,4.1,328,25.5342456,81.4493567,2194
PHC Shahganj,"PHC Shahganj, FAIZABAD, UTTAR PRADESH",FAIZABAD,False,B,4.0,123,26.6392896,82.0444782,2195
PHC Bhaddari,"PHC Bhaddari, PRATAPGARH, UTTAR PRADESH",PRATAPGARH,False,C,3.7,392,25.75,81.75,2196
PHC Nagra,"PHC Nagra, BALLIA, UTTAR PRADESH",BALLIA,False,B,3.9,275,25.9665911,83.8703062,2197
PHC VIJAYANPURSAJAHRA,"PHC VIJAYANPURSAJAHRA, FAIZABAD, UTTAR PRADESH",FAIZABAD,False,B,3.9,455,26.7807986,82.1486589,2198
PHC DUBAHA BAZAR,"PHC DUBAHA BAZAR, GONDA, UTTAR PRADESH",GONDA,False,C,3.8,195,27.1103723,81.9238906,2199
PHC Chandpur,"PHC Chandpur, FATEHPUR, UTTAR PRADESH",FATEHPUR,False,C,3.6,454,29.1510305,78.2611406,2200
PHC HAIDERGANJ,"PHC HAIDERGANJ, FAIZABAD, UTTAR PRADESH",FAIZABAD,False,B,4.0,490,26.7807986,82.1486589,2201
PHC SAJAON,"PHC SAJAON, DEORIA, UTTAR PRADESH",DEORIA,False,C,3.8,162,26.1773663,83.9335131,2202
PHC Pandah,"PHC Pandah, BALLIA, UTTAR PRADESH",BALLIA,False,B,4.0,296,26.0115161,84.0574694,2203
PHC BENI RAJAPUR,"PHC BENI RAJAPUR, KHERI, UTTAR PRADESH",KHERI,False,C,3.7,276,28.116667,80.716667,2204
PHC BABRI,"PHC BABRI, SHAMLI, UTTAR PRADESH",SHAMLI,False,C,3.6,235,29.4966327,77.4322388,2205
PHC Bhadwa,"PHC Bhadwa, FATEHPUR, UTTAR PRADESH",FATEHPUR,False,B,4.3,367,25.8348023,80.9154547,2206
PHC GARHI ABDULLAH,"PHC GARHI ABDULLAH, SHAMLI, UTTAR PRADESH",SHAMLI,False,B,4.2,433,29.4811507,77.2901344,2207
PHC GADIYA RANGEEN,"PHC GADIYA RANGEEN, SHAHJAHANPUR, UTTAR PRADESH",SHAHJAHANPUR,False,C,3.7,230,27.920759,79.5068342,2208
PHC Damapur,"PHC Damapur, FATEHPUR, UTTAR PRADESH",FATEHPUR,False,B,4.0,449,25.8348023,80.9154547,2209
PHC NAGLA VEER SAHAY,"PHC NAGLA VEER SAHAY, HATHRAS, UTTAR PRADESH",HATHRAS,False,B,3.9,106,27.5724324,78.1116209,2210
PHC Chora Kathariya,"PHC Chora Kathariya, BALLIA, UTTAR PRADESH",BALLIA,False,C,3.6,226,25.8749594,84.1210329,2211
PHC Sohawn,"PHC Sohawn, BALLIA, UTTAR PRADESH",BALLIA,False,B,4.0,327,25.6286731,84.0027087,2212
PHC PANBHARIA,"PHC PANBHARIA, FAIZABAD, UTTAR PRADESH",FAIZABAD,False,B,4.0,270,26.7807986,82.1486589,2213
PHC UMAPUR,"PHC UMAPUR, FAIZABAD, UTTAR PRADESH",FAIZABAD,False,B,4.0,313,26.7807986,82.1486589,2214
PHC Bharatkund,"PHC Bharatkund, FAIZABAD, UTTAR PRADESH",FAIZABAD,False,B,4.0,81,26.7807986,82.1486589,2215
PHC SAIDPUR,"PHC SAIDPUR, FAIZABAD, UTTAR PRADESH",FAIZABAD,False,B,4.2,346,26.7807986,82.1486589,2216
PHC Aata,"PHC Aata, JALAUN, UTTAR PRADESH",JALAUN,False,B,4.1,500,26.1048633,79.3919136,2217
PHC PACHIYANA,"PHC PACHIYANA, FAIZABAD, UTTAR PRADESH",FAIZABAD,False,B,4.1,272,26.7807986,82.1486589,2218
PHC Gadhmalpur,"PHC Gadhmalpur, BALLIA, UTTAR PRADESH",BALLIA,False,C,3.6,101,25.8749594,84.1210329,2219
PHC Digharuwa,"PHC Digharuwa, FATEHPUR, UTTAR PRADESH",FATEHPUR,False,C,3.6,188,25.8348023,80.9154547,2220
PHC AGHYANA,"PHC AGHYANA, SAHARANPUR, UTTAR PRADESH",SAHARANPUR,False,B,4.3,57,29.9856799,77.5040646,2221
PHC BAITALPUR,"PHC BAITALPUR, DEORIA, UTTAR PRADESH",DEORIA,False,B,4.0,197,26.5593637,83.7376099,2222
PHC GALAND,"PHC GALAND, HAPUR, UTTAR PRADESH",HAPUR,False,C,3.7,166,28.6932876,77.5842617,2223
PHC Indoli Malkoli,"PHC Indoli Malkoli, BALLIA, UTTAR PRADESH",BALLIA,False,B,4.0,219,25.8749594,84.1210329,2224
PHC Khandwa,"PHC Khandwa, BALLIA, UTTAR PRADESH",BALLIA,False,C,3.6,89,25.8749594,84.1210329,2225
PHC BHOJPUR,"PHC BHOJPUR, GHAZIABAD, UTTAR PRADESH",GHAZIABAD,False,B,4.1,160,28.7990812,77.6199592,2226
PHC Aichwara ,"PHC Aichwara , CHITRAKOOT, UTTAR PRADESH",CHITRAKOOT,False,B,4.1,269,25.2171389,81.1045927,2227
PHC BADSHU,"PHC BADSHU, MUZAFFARNAGAR, UTTAR PRADESH",MUZAFFARNAGAR,False,C,3.5,438,29.4496978,77.7429333,2228
PHC BAHADARPUR,"PHC BAHADARPUR, MUZAFFARNAGAR, UTTAR PRADESH",MUZAFFARNAGAR,False,C,3.7,189,29.4496978,77.7429333,2229
PHC BALWA KHEDI,"PHC BALWA KHEDI, MUZAFFARNAGAR, UTTAR PRADESH",MUZAFFARNAGAR,False,C,3.8,362,26.4499,80.3319,2230
PHC BASADA,"PHC BASADA, MUZAFFARNAGAR, UTTAR PRADESH",MUZAFFARNAGAR,False,B,4.2,326,29.4496978,77.7429333,2231
PHC BHOKARHERI,"PHC BHOKARHERI, MUZAFFARNAGAR, UTTAR PRADESH",MUZAFFARNAGAR,False,B,4.1,160,29.4496978,77.7429333,2232
Le Crest Hospital,"Le Crest Hospital, GHAZIABAD, UTTAR PRADESH",GHAZIABAD,False,B,3.9,332,28.7749966,77.4586967,2233
PHC Jafarganj,"PHC Jafarganj, FATEHPUR, UTTAR PRADESH",FATEHPUR,False,C,3.5,319,25.8348023,80.9154547,2234
PHC BIRALSI,"PHC BIRALSI, MUZAFFARNAGAR, UTTAR PRADESH",MUZAFFARNAGAR,False,B,4.1,150,29.5667869,77.5132636,2235
PHC BOPADA,"PHC BOPADA, MUZAFFARNAGAR, UTTAR PRADESH",MUZAFFARNAGAR,False,C,3.6,472,29.4496978,77.7429333,2236
PHC TARAKHURD,"PHC TARAKHURD, AMBEDKAR NAGAR, UTTAR PRADESH",AMBEDKAR NAGAR,False,B,4.1,364,26.3120662,82.5689574,2237
PHC Salawa,"PHC Salawa, MEERUT, UTTAR PRADESH",MEERUT,False,B,4.2,393,29.0018557,77.7679671,2238
PHC LOKNATHPUR,"PHC LOKNATHPUR, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,4.0,333,26.2604732,82.2380532,2239
PHC CHAPAR,"PHC CHAPAR, MUZAFFARNAGAR, UTTAR PRADESH",MUZAFFARNAGAR,False,B,3.9,147,29.4496978,77.7429333,2240
PHC DHOODLI,"PHC DHOODLI, MUZAFFARNAGAR, UTTAR PRADESH",MUZAFFARNAGAR,False,C,3.7,246,29.606432,77.5400763,2241
PHC DUDHAHEDI MANSOORPUR,"PHC DUDHAHEDI MANSOORPUR, MUZAFFARNAGAR, UTTAR PRADESH",MUZAFFARNAGAR,False,B,4.0,483,29.4496978,77.7429333,2242
PHC GALIBPUR,"PHC GALIBPUR, MUZAFFARNAGAR, UTTAR PRADESH",MUZAFFARNAGAR,False,C,3.7,141,29.2454585,77.7958779,2243
PHC GOYLA,"PHC GOYLA, MUZAFFARNAGAR, UTTAR PRADESH",MUZAFFARNAGAR,False,C,3.7,121,29.4496978,77.7429333,2244
PHC Tikra,"PHC Tikra, CHITRAKOOT, UTTAR PRADESH",CHITRAKOOT,False,C,3.7,383,25.2171389,81.1045927,2245
PHC SHAMBHUGANJ,"PHC SHAMBHUGANJ, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,4.2,110,26.2604732,82.2380532,2246
PHC SEMARI JAISINGHPUR,"PHC SEMARI JAISINGHPUR, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,4.0,345,26.2604732,82.2380532,2247
PHC BELSAUNA,"PHC BELSAUNA, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,4.2,93,26.2604732,82.2380532,2248
PHC HARORA,"PHC HARORA, HAPUR, UTTAR PRADESH",HAPUR,False,B,4.1,453,28.7166767,77.890433,2249
PHC AMNIKEPUR,"PHC AMNIKEPUR, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,C,3.8,173,26.2604732,82.2380532,2250
PHC SARAWA,"PHC SARAWA, HAPUR, UTTAR PRADESH",HAPUR,False,B,4.1,361,28.7166767,77.890433,2251
PHC SAMANA,"PHC SAMANA, HAPUR, UTTAR PRADESH",HAPUR,False,C,3.7,370,28.7166767,77.890433,2252
muda bujurg phc,"muda bujurg phc, KHERI, UTTAR PRADESH",KHERI,False,B,4.1,139,28.116667,80.716667,2253
MAHONA PRIMARY HEALTH CENTRE,"MAHONA PRIMARY HEALTH CENTRE, LUCKNOW, UTTAR PRADESH",LUCKNOW,False,B,3.9,368,26.8381,80.9346001,2254
Phc Hayatnagar Jaisinghpur,"Phc Hayatnagar Jaisinghpur, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,4.1,411,26.2604732,82.2380532,2255
BPHC SARWANKHERA,"BPHC SARWANKHERA, KANPUR DEHAT, UTTAR PRADESH",KANPUR DEHAT,False,C,3.8,404,26.4585639,79.8548052,2256
Phc Jasapara Jaisinghpur,"Phc Jasapara Jaisinghpur, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,C,3.6,277,26.2313866,82.1885604,2257
PHC MAYANG,"PHC MAYANG, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,C,3.7,472,26.2604732,82.2380532,2258
PHC Chandaur,"PHC Chandaur, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,C,3.8,161,26.2604732,82.2380532,2259
PHC BELHARI,"PHC BELHARI, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,4.1,54,26.2150121,82.2301702,2260
PHC KOIREEPUR,"PHC KOIREEPUR, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,3.9,294,26.2604732,82.2380532,2261
PHC SHAHPUR NANEMAU,"PHC SHAHPUR NANEMAU, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,4.0,82,26.2604732,82.2380532,2262
PHC DHEMA,"PHC DHEMA, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,C,3.7,197,26.2604732,82.2380532,2263
PHC DIYARA,"PHC DIYARA, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,C,3.8,348,26.2604732,82.2380532,2264
PHC BADHAUNADEEH ,"PHC BADHAUNADEEH , SULTANPUR, UTTAR PRADESH",SULTANPUR,False,C,3.7,312,26.2604732,82.2380532,2265
PHC HALIYA PUR ,"PHC HALIYA PUR , SULTANPUR, UTTAR PRADESH",SULTANPUR,False,C,3.5,211,26.2604732,82.2380532,2266
PHC CHHITEPATTI,"PHC CHHITEPATTI, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,3.9,367,26.2604732,82.2380532,2267
PHC ISAOULI,"PHC ISAOULI, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,C,3.6,465,26.2604732,82.2380532,2268
UPHC GARHI PILKHUWA,"UPHC GARHI PILKHUWA, HAPUR, UTTAR PRADESH",HAPUR,False,C,3.5,497,28.7166767,77.890433,2269
Phc Aliganj Kurwar,"Phc Aliganj Kurwar, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,4.0,469,26.2604732,82.2380532,2270
Phc Harkhipur Kurwar,"Phc Harkhipur Kurwar, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,C,3.5,302,26.2604732,82.2380532,2271
Phc Bhandra kurwar,"Phc Bhandra kurwar, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,C,3.7,134,26.2604732,82.2380532,2272
PHC CHITAWANPUR,"PHC CHITAWANPUR, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,4.0,157,26.1373137,82.3046753,2273
PHC RUPAIPUR,"PHC RUPAIPUR, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,4.0,188,26.2604732,82.2380532,2274
PHC MUDHILADEEH,"PHC MUDHILADEEH, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,3.9,473,26.2604732,82.2380532,2275
PHC BARAMADPUR,"PHC BARAMADPUR, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,B,4.2,197,26.2604732,82.2380532,2276
PHC DEVTAHA GONDA,"PHC DEVTAHA GONDA, GONDA, UTTAR PRADESH",GONDA,False,B,4.0,420,27.1103723,81.9238906,2277
PHC PARCHAL RASOOLPUR,"PHC PARCHAL RASOOLPUR, HARDOI, UTTAR PRADESH",HARDOI,False,B,4.0,358,27.3369978,80.0998232,2278
phc vijethua,"phc vijethua, SULTANPUR, UTTAR PRADESH",SULTANPUR,False,C,3.7,447,26.2604732,82.2380532,2279
PHC Alamnagar,"PHC Alamnagar, HARDOI, UTTAR PRADESH",HARDOI,False,B,4.1,193,27.3369978,80.0998232,2280
UPHC MAZIDPURA,"UPHC MAZIDPURA, HAPUR, UTTAR PRADESH",HAPUR,False,B,3.9,190,28.7166767,77.890433,2281
PHC HARSOLI,"PHC HARSOLI, MUZAFFARNAGAR, UTTAR PRADESH",MUZAFFARNAGAR,False,B,4.1,380,29.4496978,77.7429333,2282
